sorszam,szk_nev,evk,evk_nev,cim,akadaly,szamlKijelolt,atjKijelolt,telepSzintu,indulo,honos,osszesen,maz,taz,version
002,"Zákány, 002. számú szavazókör",02,"SOMOGY megye, 02. számú OEVK"," Zákány, Petőfi utca 6. (Általános Iskola)",I,N,N,N,506,506,506,15,239,01131852
001,"Zics, 001. számú szavazókör",04,"SOMOGY megye, 04. számú OEVK","8672 Zics, Petőfi Sándor u. 1. (Kultúrház)",I,N,I,I,267,267,267,15,240,01131852
001,"Zimány, 001. számú szavazókör",04,"SOMOGY megye, 04. számú OEVK"," Zimány, Kossuth utca 31.",I,N,I,I,422,422,422,15,241,01131852
001,"Zselickisfalud, 001. számú szavazókör",01,"SOMOGY megye, 01. számú OEVK","7477 Zselickisfalud, Fő u. 65. (Közösségi Ház)",I,N,I,I,207,207,207,15,242,01131852
001,"Zselickislak, 001. számú szavazókör",01,"SOMOGY megye, 01. számú OEVK","7400 Zselickislak, Kossuth Lajos u. 58. (IKSZT épülete)",I,N,I,I,345,345,345,15,243,01131852
001,"Zselicszentpál, 001. számú szavazókör",01,"SOMOGY megye, 01. számú OEVK","7474 Zselicszentpál, Fő u. 42. (Polgármesteri Hivatal)",I,N,I,I,355,355,355,15,244,01131852
001,"Zákányfalu, 001. számú szavazókör",02,"SOMOGY megye, 02. számú OEVK","8853 Zákányfalu, Szabadság u. 116. (Kultúrház)",I,N,I,I,412,412,412,15,245,01131852
001,"Balatonvilágos, 001. számú szavazókör",04,"SOMOGY megye, 04. számú OEVK"," Balatonvilágos, Csók István sétány 38. (Önkormányzat)",I,N,I,I,1204,1204,1204,15,246,01131852
001,"Ajak, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Ajak, Hajnal út 20. (Kultúra Háza)",I,N,I,I,993,993,993,16,001,01131852
002,"Ajak, 002. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Ajak, Hajnal út 20. (Kultúra Háza)",I,N,N,N,901,903,903,16,001,01131852
003,"Ajak, 003. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Ajak, Hajnal út 11.  (Általános Iskola)",I,N,N,N,1141,1141,1141,16,001,01131852
001,"Anarcs, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Anarcs, Iskola utca 2.  (Általános Iskola aulája)",I,N,I,I,810,810,810,16,002,01131852
002,"Anarcs, 002. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Anarcs, Iskola utca 2. (Általános Iskola ebédlője)",I,N,N,N,766,766,766,16,002,01131852
001,"Apagy, 001. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Apagy, Kossuth Lajos út 145. (Polgármesteri Hivatal)",I,N,I,I,618,618,618,16,003,01131852
002,"Apagy, 002. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Apagy, Kossuth Lajos út 112. (Művelődési Ház)",N,N,N,N,621,620,620,16,003,01131852
003,"Apagy, 003. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Apagy, Kossuth Lajos út 155. (Óvoda)",I,N,N,N,644,644,644,16,003,01131852
001,"Aranyosapáti, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4634 Aranyosapáti, Petőfi Sándor utca 8. (Napsugár Óvoda)",I,N,N,N,736,736,736,16,004,01131852
002,"Aranyosapáti, 002. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4634 Aranyosapáti, Petőfi Sándor utca 4. (Általános Iskola)",I,N,I,I,773,773,773,16,004,01131852
001,"Baktalórántháza, 001. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Baktalórántháza, Szent István utca 11.",I,N,N,N,761,761,761,16,005,01131852
002,"Baktalórántháza, 002. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Baktalórántháza, Petőfi utca 4.",I,N,N,N,863,863,863,16,005,01131852
003,"Baktalórántháza, 003. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Baktalórántháza, Vásártér utca 1.",I,N,I,I,1175,1176,1176,16,005,01131852
001,"Balkány, 001. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Balkány, Kossuth utca 3.",I,N,I,I,800,800,800,16,006,01131852
002,"Balkány, 002. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Balkány, Szakolyi út 9.",N,N,N,N,967,967,967,16,006,01131852
003,"Balkány, 003. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Balkány, Fő utca 11.",N,N,N,N,1094,1094,1094,16,006,01131852
004,"Balkány, 004. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Balkány, Abapuszta 40.",N,N,N,N,336,336,336,16,006,01131852
005,"Balkány, 005. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Balkány, Béketelep 31.",N,N,N,N,610,611,611,16,006,01131852
006,"Balkány, 006. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Balkány, Fő utca 11.",N,N,N,N,1005,1005,1005,16,006,01131852
001,"Balsa, 001. számú szavazókör",02,"SZABOLCS-SZATMÁR-BEREG megye, 02. számú OEVK"," Balsa, Szabolcsvezér utca 32. (Művelődési Ház)",I,N,I,I,569,569,569,16,007,01131852
001,"Barabás, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4937 Barabás, Árpád út 7-9. (Önkormányzati Hivatal)",I,N,I,I,756,755,755,16,008,01131852
001,"Bátorliget, 001. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Bátorliget, Rákóczi utca 6.",I,N,I,I,534,534,534,16,009,01131852
001,"Benk, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4643 Benk, Petőfi utca 3. (Polgármesteri Hivatal)",I,N,I,I,369,368,368,16,010,01131852
001,"Beregdaróc, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Beregdaróc, Szabadság út 27. (Művelődési Ház)",I,N,I,I,762,763,763,16,011,01131852
001,"Beregsurány, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Beregsurány, Rákóczi út 1.",I,N,I,I,687,686,686,16,012,01131852
001,"Berkesz, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Berkesz, Rákóczi út 7. (Művelődési Ház)",I,N,I,I,604,604,604,16,013,01131852
001,"Besenyőd, 001. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK","4557 Besenyőd, Kossuth utca 1.  (Községháza)",I,N,I,I,557,557,557,16,014,01131852
001,"Beszterec, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Beszterec, Kossuth utca 42.",I,N,I,I,770,770,770,16,015,01131852
001,"Biri, 001. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Biri, Fő út 68. (Faluház)",I,N,I,I,1102,1102,1102,16,016,01131852
001,"Botpalád, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4955 Botpalád, Fő utca 148. (Szabó Magda Általános Iskola)",I,N,I,I,651,651,651,16,017,01131852
001,"Bököny, 001. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Bököny, Kossuth utca 8. (Egészségügyi Központ)",I,N,I,I,575,575,575,16,018,01131852
002,"Bököny, 002. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Bököny, Kossuth utca 12. (Családsegítő Szolgálat)",N,N,N,N,601,601,601,16,018,01131852
003,"Bököny, 003. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Bököny, Óvoda köz 4. (Óvoda)",N,N,N,N,630,630,630,16,018,01131852
004,"Bököny, 004. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Bököny, József Attila utca 2. (Barota M. Általános Iskola)",N,N,N,N,611,611,611,16,018,01131852
001,"Buj, 001. számú szavazókör",02,"SZABOLCS-SZATMÁR-BEREG megye, 02. számú OEVK"," Buj, Jókai utca 2.",I,N,I,I,621,621,621,16,019,01131852
002,"Buj, 002. számú szavazókör",02,"SZABOLCS-SZATMÁR-BEREG megye, 02. számú OEVK"," Buj, Rákóczi utca 6.",N,N,N,N,597,597,597,16,019,01131852
003,"Buj, 003. számú szavazókör",02,"SZABOLCS-SZATMÁR-BEREG megye, 02. számú OEVK"," Buj, Rákóczi utca 4.",N,N,N,N,598,598,598,16,019,01131852
001,"Cégénydányád, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Cégénydányád, Zrínyi utca 1. (Általános Iskola)",I,N,I,I,539,539,539,16,020,01131852
001,"Csaholc, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4967 Csaholc, Kossuth utca 36. (Művelődés ház)",I,N,I,I,462,462,462,16,021,01131852
001,"Csaroda, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Csaroda, Beregszászi utca 14/B.",I,N,I,I,493,493,493,16,022,01131852
001,"Császló, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Császló, Kossuth Lajos utca 31/B",I,N,I,I,291,291,291,16,023,01131852
001,"Csegöld, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Csegöld, Kossuth Lajos utca 1. (Idősek Napközi Otthona)",I,N,I,I,568,568,568,16,024,01131852
001,"Csenger, 001. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Csenger, Tisza utca 20.",I,N,N,N,722,722,722,16,025,01131852
002,"Csenger, 002. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Csenger, Rákóczi utca 16.",I,N,N,N,805,805,805,16,025,01131852
003,"Csenger, 003. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Csenger, Ady Endre utca 9.",I,N,I,I,921,921,921,16,025,01131852
004,"Csenger, 004. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Csenger, Kossuth utca 2.",I,N,N,N,741,741,741,16,025,01131852
005,"Csenger, 005. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Csenger, Riskó Ignácz utca 2.",I,N,N,N,804,804,804,16,025,01131852
001,"Csengersima, 001. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Csengersima, Kossuth utca 81. (Öregek Napközi Otthona)",I,N,I,I,664,664,664,16,026,01131852
001,"Csengerújfalu, 001. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Csengerújfalu, Kossuth Lajos utca 102.",I,N,I,I,623,623,623,16,027,01131852
001,"Darnó, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Darnó, Fő út 10. (Hivatal)",I,N,I,I,115,115,115,16,028,01131852
001,"Demecser, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Demecser, Kinizsi Pál út 1. (Demecseri Tündérkert Óvoda)",I,N,N,N,635,635,635,16,029,01131852
002,"Demecser, 002. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Demecser, Szabolcsvezér út 4. (Gimnázium)",I,N,N,N,910,910,910,16,029,01131852
003,"Demecser, 003. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Demecser, Szabolcsvezér út 8. (DOC Általános Iskola)",N,N,N,N,931,931,931,16,029,01131852
004,"Demecser, 004. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Demecser, Szabolcsvezér út.6. (Erkel Ferenc Művelődési Ház)",I,N,I,I,670,670,670,16,029,01131852
005,"Demecser, 005. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Demecser, Székely út 39. (Borzsova, régi iskolaépület)",N,N,N,N,204,205,205,16,029,01131852
001,"Dombrád, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK","4492 Dombrád, Andrássy út 67. (Móra Ferenc Ált. Iskola épülete)",I,N,N,N,1028,1028,1028,16,030,01131852
002,"Dombrád, 002. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK","4492 Dombrád, Kossuth L. u. 60. (Művelődési Ház és Könyvtár)",I,N,N,N,1053,1053,1053,16,030,01131852
003,"Dombrád, 003. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK","4492 Dombrád, Kossuth L. u. 36-40. (Móra Ferenc Gimnázium)",I,N,I,I,907,907,907,16,030,01131852
001,"Döge, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Döge, Osváth tér 1. (Hivatal)",N,N,N,N,883,883,883,16,031,01131852
002,"Döge, 002. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Döge, Osváth tér 6. (Általános Iskola)",I,N,I,I,835,834,834,16,031,01131852
001,"Encsencs, 001. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Encsencs, Fő utca 31. (Polg.Hiv.)",I,N,I,I,683,682,682,16,032,01131852
002,"Encsencs, 002. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Encsencs, Fő u. 68. (Általános Iskola)",N,N,N,N,732,732,732,16,032,01131852
001,"Eperjeske, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4646 Eperjeske, Kossuth utca 76. (Jármy Kúria)",I,N,I,I,884,884,884,16,033,01131852
001,"Érpatak, 001. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Érpatak, Dózsa utca 6. (Óvoda)",I,N,N,N,646,648,648,16,034,01131852
002,"Érpatak, 002. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Érpatak, Béke utca 27. (Általános Iskola)",I,N,I,I,668,667,667,16,034,01131852
001,"Fábiánháza, 001. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Fábiánháza, Rákóczi Ferenc utca 1/A",N,N,N,N,486,486,486,16,035,01131852
002,"Fábiánháza, 002. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Fábiánháza, Kossuth Lajos utca 47.",I,N,I,I,712,713,713,16,035,01131852
003,"Fábiánháza, 003. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK"," Fábiánháza, Iskola utca 4.",N,N,N,N,171,171,171,16,035,01131852
001,"Fehérgyarmat, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4900 Fehérgyarmat, József Attila utca 4. (Óvoda)",N,N,N,N,955,955,955,16,036,01131852
002,"Fehérgyarmat, 002. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4900 Fehérgyarmat, Iskola köz 3. (Móricz Zs. Szk. Iskola)",N,N,I,I,914,914,914,16,036,01131852
003,"Fehérgyarmat, 003. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4900 Fehérgyarmat, Május 14. tér 33. (Általános Iskola)",N,N,N,N,850,850,850,16,036,01131852
004,"Fehérgyarmat, 004. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4900 Fehérgyarmat, Kossuth tér 17. (Városi Művelődési Központ)",N,N,N,N,909,909,909,16,036,01131852
005,"Fehérgyarmat, 005. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4900 Fehérgyarmat, Bajcsy-Zsilinszky utca 15. (Általános Iskola)",I,N,N,N,949,949,949,16,036,01131852
006,"Fehérgyarmat, 006. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4900 Fehérgyarmat, Tömöttvár utca 3. (Kollégium)",N,N,N,N,957,957,957,16,036,01131852
007,"Fehérgyarmat, 007. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4900 Fehérgyarmat, Hadház utca 4.  (Óvoda)",N,N,N,N,940,940,940,16,036,01131852
001,"Fényeslitke, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Fényeslitke, Iskola utca 1., (Általános Iskola)",I,N,I,I,1024,1024,1024,16,037,01131852
002,"Fényeslitke, 002. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Fényeslitke, Iskola utca 1., (Általános Iskola)",I,N,N,N,994,994,994,16,037,01131852
001,"Fülesd, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Fülesd, Kis utca 4.  (Ifjúsági klub)",I,N,I,I,355,355,355,16,038,01131852
001,"Fülpösdaróc, 001. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK","4754 Fülpösdaróc, Pécsi építők útja 9. (Polgármesteri Hivatal)",I,N,I,I,254,254,254,16,039,01131852
001,"Gacsály, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Gacsály, Petőfi utca 23. (Általános Iskola)",I,N,I,I,653,653,653,16,040,01131852
001,"Garbolc, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK","4976 Garbolc, Rákóczi utca 46. (Idősek Klubja)",I,N,I,I,117,117,117,16,041,01131852
001,"Gávavencsellő, 001. számú szavazókör",02,"SZABOLCS-SZATMÁR-BEREG megye, 02. számú OEVK"," Gávavencsellő, Hősök tere 7. (MŰVHÁZ)",I,N,N,N,895,896,896,16,042,01131852
002,"Gávavencsellő, 002. számú szavazókör",02,"SZABOLCS-SZATMÁR-BEREG megye, 02. számú OEVK"," Gávavencsellő, Petőfi utca 1. (Általános Iskola)",I,N,I,I,889,892,892,16,042,01131852
003,"Gávavencsellő, 003. számú szavazókör",02,"SZABOLCS-SZATMÁR-BEREG megye, 02. számú OEVK"," Gávavencsellő, Toldi Miklós utca 47.(Nappali ellátó)",I,N,N,N,877,877,877,16,042,01131852
001,"Gelénes, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Gelénes, Kossuth út 32. (Faluház)",I,N,I,I,465,465,465,16,043,01131852
001,"Gemzse, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Gemzse, Kossuth utca 36.",I,N,I,I,636,636,636,16,044,01131852
001,"Geszteréd, 001. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK","4232 Geszteréd, Kossuth utca 80. (Művelődési Ház)",I,N,I,I,742,742,742,16,045,01131852
002,"Geszteréd, 002. számú szavazókör",06,"SZABOLCS-SZATMÁR-BEREG megye, 06. számú OEVK","4232 Geszteréd, Petőfi utca 8. (Általános Iskola)",I,N,N,N,669,669,669,16,045,01131852
001,"Géberjén, 001. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Géberjén, Kossuth utca 7-11.",I,N,I,I,398,398,398,16,046,01131852
001,"Gégény, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK","4517 Gégény, Rákóczi út 42. (Általános Iskola)",I,N,I,I,804,804,804,16,047,01131852
002,"Gégény, 002. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK","4517 Gégény, Rákóczi út 42. (Általános Iskola)",I,N,N,N,735,735,735,16,047,01131852
001,"Gulács, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Gulács, Szabadság utca 2.",I,N,I,I,796,797,797,16,048,01131852
001,"Győröcske, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Győröcske, Béke út 1. (Faluház)",I,N,I,I,105,105,105,16,049,01131852
001,"Győrtelek, 001. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK","4752 Győrtelek, Kossuth utca 76. (Művelődési Ház)",I,N,I,I,1224,1224,1224,16,050,01131852
001,"Gyulaháza, 001. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Gyulaháza, Petőfi Sándor utca 62. (Általános Iskola)",I,N,I,I,757,757,757,16,051,01131852
002,"Gyulaháza, 002. számú szavazókör",03,"SZABOLCS-SZATMÁR-BEREG megye, 03. számú OEVK"," Gyulaháza, Petőfi Sándor utca 62. (Általános Iskola)",I,N,N,N,818,818,818,16,051,01131852
001,"Gyügye, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Gyügye, Fő utca 71. (Gondozási Központ)",I,N,I,I,229,229,229,16,052,01131852
001,"Gyüre, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Gyüre, Árpád út 33. (Általános Iskola)",I,N,I,I,953,953,953,16,053,01131852
001,"Hermánszeg, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Hermánszeg, Kossuth Lajos utca 25. (Művelődési Ház)",I,N,I,I,224,224,224,16,054,01131852
001,"Hetefejércse, 001. számú szavazókör",04,"SZABOLCS-SZATMÁR-BEREG megye, 04. számú OEVK"," Hetefejércse, Rákóczi Ferenc utca 15.",I,N,I,I,241,241,241,16,055,01131852
001,"Hodász, 001. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Hodász, Széchenyi utca 1-3. (Általános iskola 1. terem)",I,N,N,N,883,883,883,16,056,01131852
002,"Hodász, 002. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Hodász, Széchenyi  utca 1-3. (Általános Iskola 2. terem)",I,N,I,I,711,711,711,16,056,01131852
003,"Hodász, 003. számú szavazókör",05,"SZABOLCS-SZATMÁR-BEREG megye, 05. számú OEVK"," Hodász, Széchenyi utca 1-3. (Általános iskola 3. terem)",I,N,N,N,782,782,782,16,056,01131852
001,"Ibrány, 001. számú szavazókör",02,"SZABOLCS-SZATMÁR-BEREG megye, 02. számú OEVK","4484 Ibrány, Árpád utca 58. (Árpád úti óvoda)",I,N,N,N,976,978,978,16,057,01131852
002,"Ibrány, 002. számú szavazókör",02,"SZABOLCS-SZATMÁR-BEREG megye, 02. számú OEVK","4484 Ibrány, Hősök tere 2-4. (Művelődési ház)",I,N,I,I,917,917,917,16,057,01131852
003,"Ibrány, 003. számú szavazókör",02,"SZABOLCS-SZATMÁR-BEREG megye, 02. számú OEVK","4484 Ibrány, Lehel utca 57. (Általános Iskola)",I,N,N,N,1062,1062,1062,16,057,01131852
